AREA,STATENAME,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,District of Columbia,All,2015-16,17,3.7,4,107,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,18,4.4,4,90,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,19,2.5,2,80,89.60%
,,,,,,,,
State,District of Columbia,All,2015-16,20,9,7,78,87.30%
,,,,,,,,
State,District of Columbia,All,2015-16,21,11,10,91,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,22,5.6,5,89,99.70%
,,,,,,,,
State,District of Columbia,All,2015-16,23,0.9,1,113,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,24,3.4,3,87,97.40%
,,,,,,,,
State,District of Columbia,All,2015-16,25,5.2,5,97,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,26,2.2,2,90,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,27,3.7,3,82,91.80%
,,,,,,,,
State,District of Columbia,All,2015-16,28,1.3,1,76,85.10%
,,,,,,,,
State,District of Columbia,All,2015-16,29,8.3,8,96,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,30,2,2,102,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,31,2.7,2,73,81.70%
,,,,,,,,
State,District of Columbia,All,2015-16,32,5.3,5,95,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,33,6.1,6,98,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,34,6.9,7,101,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,35,4,4,99,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,36,2.2,2,89,99.70%
,,,,,,,,
State,District of Columbia,All,2015-16,37,5.9,5,85,95.20%
,,,,,,,,
State,District of Columbia,All,2015-16,38,4,4,100,> 100%
,,,,,,,,
State,District of Columbia,All,2015-16,39,7.4,7,95,> 100%
,,,,,,,,
State,Florida,All,2015-16,40,5.1,185,"3,603",> 100%
,,,,,,,,
State,Florida,All,2015-16,41,5.2,184,"3,521",> 100%
,,,,,,,,
State,Florida,All,2015-16,42,5.1,183,"3,604",> 100%
,,,,,,,,
State,Florida,All,2015-16,43,5.2,184,"3,510",> 100%
,,,,,,,,
State,Florida,All,2015-16,44,5.7,205,"3,613",> 100%
,,,,,,,,
State,Florida,All,2015-16,45,4.8,168,"3,482",> 100%
,,,,,,,,
State,Florida,All,2015-16,46,4.9,176,"3,595",> 100%
,,,,,,,,
State,Florida,All,2015-16,47,4.9,175,"3,562",> 100%
,,,,,,,,
State,Florida,All,2015-16,48,5.1,188,"3,674",> 100%
,,,,,,,,
State,Florida,All,2015-16,49,4.8,177,"3,686",> 100%
,,,,,,,,
State,Florida,All,2015-16,50,5.9,214,"3,636",> 100%
,,,,,,,,
State,Florida,All,2015-16,51,5.4,202,"3,768",> 100%
,,,,,,,,
State,Florida,All,2015-16,52,6,219,"3,670",> 100%
,,,,,,,,
State,Florida,All,2015-16,1,6.1,231,"3,804",> 100%
,,,,,,,,
State,Florida,All,2015-16,2,5.8,221,"3,837",> 100%
,,,,,,,,
State,Florida,All,2015-16,3,5.8,228,"3,904",> 100%
,,,,,,,,
State,Florida,All,2015-16,4,6,233,"3,910",> 100%
,,,,,,,,
State,Florida,All,2015-16,5,6.3,251,"3,986",> 100%
,,,,,,,,
State,Florida,All,2015-16,6,5.9,241,"4,076",> 100%
,,,,,,,,
State,Florida,All,2015-16,7,6.4,251,"3,933",> 100%
,,,,,,,,
State,Florida,All,2015-16,8,6.7,268,"4,023",> 100%
,,,,,,,,
State,Florida,All,2015-16,9,6.9,278,"4,055",> 100%
,,,,,,,,
State,Florida,All,2015-16,10,6.4,266,"4,140",> 100%
,,,,,,,,
State,Florida,All,2015-16,11,6.8,273,"4,024",> 100%
,,,,,,,,
State,Florida,All,2015-16,12,6.8,272,"3,973",> 100%
,,,,,,,,
State,Florida,All,2015-16,13,5.9,229,"3,876",> 100%
,,,,,,,,
State,Florida,All,2015-16,14,6.4,253,"3,923",> 100%
,,,,,,,,
State,Florida,All,2015-16,15,6.5,248,"3,789",> 100%
,,,,,,,,
State,Florida,All,2015-16,16,5.8,222,"3,796",> 100%
,,,,,,,,
State,Florida,All,2015-16,17,5.9,218,"3,710",> 100%
,,,,,,,,
State,Florida,All,2015-16,18,5.6,209,"3,726",> 100%
,,,,,,,,
State,Florida,All,2015-16,19,5.1,192,"3,767",> 100%
,,,,,,,,
State,Florida,All,2015-16,20,5.4,198,"3,670",> 100%
,,,,,,,,
State,Florida,All,2015-16,21,6.5,236,"3,649",> 100%
,,,,,,,,
State,Florida,All,2015-16,22,5.5,202,"3,661",> 100%
,,,,,,,,
State,Florida,All,2015-16,23,6.1,215,"3,528",> 100%
,,,,,,,,
State,Florida,All,2015-16,24,5.8,215,"3,705",> 100%
,,,,,,,,
State,Florida,All,2015-16,25,5.5,197,"3,559",> 100%
,,,,,,,,
State,Florida,All,2015-16,26,5.2,188,"3,593",> 100%
,,,,,,,,
State,Florida,All,2015-16,27,5.3,194,"3,633",> 100%
,,,,,,,,
State,Florida,All,2015-16,28,4.8,180,"3,777",> 100%
,,,,,,,,
State,Florida,All,2015-16,29,5.3,195,"3,663",> 100%
,,,,,,,,
State,Florida,All,2015-16,30,4.3,154,"3,610",> 100%
,,,,,,,,
State,Florida,All,2015-16,31,5.1,188,"3,651",> 100%
,,,,,,,,
State,Florida,All,2015-16,32,4.5,166,"3,678",> 100%
,,,,,,,,
State,Florida,All,2015-16,33,5.1,183,"3,592",> 100%
,,,,,,,,
State,Florida,All,2015-16,34,6,214,"3,583",> 100%
,,,,,,,,
State,Florida,All,2015-16,35,5.6,204,"3,665",> 100%
,,,,,,,,
State,Florida,All,2015-16,36,5.1,183,"3,623",> 100%
,,,,,,,,
State,Florida,All,2015-16,37,6.2,222,"3,575",> 100%
,,,,,,,,
State,Florida,All,2015-16,38,5.7,206,"3,622",> 100%
,,,,,,,,
State,Florida,All,2015-16,39,5.1,186,"3,646",> 100%
,,,,,,,,
State,Georgia,All,2015-16,40,5.6,82,"1,456",> 100%
,,,,,,,,
State,Georgia,All,2015-16,41,5.1,75,"1,464",> 100%
,,,,,,,,
State,Georgia,All,2015-16,42,5.5,83,"1,513",> 100%
,,,,,,,,
State,Georgia,All,2015-16,43,4.7,73,"1,567",> 100%
,,,,,,,,
State,Georgia,All,2015-16,44,5.7,90,"1,571",> 100%
,,,,,,,,
State,Georgia,All,2015-16,45,5.2,79,"1,517",> 100%
,,,,,,,,
State,Georgia,All,2015-16,46,5.6,86,"1,546",> 100%
,,,,,,,,
State,Georgia,All,2015-16,47,6.2,98,"1,576",> 100%
,,,,,,,,
State,Georgia,All,2015-16,48,5.4,85,"1,581",> 100%
,,,,,,,,
State,Georgia,All,2015-16,49,5.3,89,"1,695",> 100%
,,,,,,,,
State,Georgia,All,2015-16,50,5.4,84,"1,560",> 100%
,,,,,,,,
State,Georgia,All,2015-16,51,4.8,77,"1,617",> 100%
,,,,,,,,
State,Georgia,All,2015-16,52,6.3,98,"1,553",> 100%
,,,,,,,,
State,Georgia,All,2015-16,1,7.7,126,"1,637",> 100%
,,,,,,,,
State,Georgia,All,2015-16,2,5.5,91,"1,662",> 100%
,,,,,,,,
State,Georgia,All,2015-16,3,5.8,95,"1,651",> 100%
,,,,,,,,
State,Georgia,All,2015-16,4,6.5,108,"1,665",> 100%
,,,,,,,,
State,Georgia,All,2015-16,5,6.5,104,"1,596",> 100%
,,,,,,,,
State,Georgia,All,2015-16,6,6.4,110,"1,706",> 100%
,,,,,,,,
State,Georgia,All,2015-16,7,5.8,93,"1,610",> 100%
,,,,,,,,
State,Georgia,All,2015-16,8,6.7,108,"1,618",> 100%
,,,,,,,,
State,Georgia,All,2015-16,9,5.9,94,"1,592",> 100%
,,,,,,,,
State,Georgia,All,2015-16,10,6.8,115,"1,689",> 100%
,,,,,,,,
State,Georgia,All,2015-16,11,7.6,128,"1,685",> 100%
,,,,,,,,
State,Georgia,All,2015-16,12,6,92,"1,535",> 100%
,,,,,,,,
State,Georgia,All,2015-16,13,6.7,107,"1,597",> 100%
,,,,,,,,
State,Georgia,All,2015-16,14,6.4,99,"1,551",> 100%
,,,,,,,,
State,Georgia,All,2015-16,15,7.3,117,"1,601",> 100%
,,,,,,,,
State,Georgia,All,2015-16,16,5.8,90,"1,553",> 100%
,,,,,,,,
State,Georgia,All,2015-16,17,5.7,85,"1,495",> 100%
,,,,,,,,
State,Georgia,All,2015-16,18,5.8,83,"1,439",> 100%
,,,,,,,,
State,Georgia,All,2015-16,19,4.9,75,"1,542",> 100%
,,,,,,,,
State,Georgia,All,2015-16,20,5.4,80,"1,470",> 100%
,,,,,,,,
State,Georgia,All,2015-16,21,5.2,75,"1,452",> 100%
,,,,,,,,
State,Georgia,All,2015-16,22,4.5,66,"1,464",> 100%
,,,,,,,,
State,Georgia,All,2015-16,23,6.1,95,"1,546",> 100%
,,,,,,,,
State,Georgia,All,2015-16,24,5.1,79,"1,558",> 100%
,,,,,,,,
State,Georgia,All,2015-16,25,5.8,84,"1,454",> 100%
,,,,,,,,
State,Georgia,All,2015-16,26,4.2,60,"1,445",> 100%
,,,,,,,,
State,Georgia,All,2015-16,27,5.4,79,"1,467",> 100%
,,,,,,,,
State,Georgia,All,2015-16,28,5.3,78,"1,473",> 100%
,,,,,,,,
State,Georgia,All,2015-16,29,4.6,69,"1,508",> 100%
,,,,,,,,
State,Georgia,All,2015-16,30,4.7,71,"1,504",> 100%
,,,,,,,,
State,Georgia,All,2015-16,31,4.7,72,"1,530",> 100%
,,,,,,,,
State,Georgia,All,2015-16,32,4.7,73,"1,542",> 100%
,,,,,,,,
State,Georgia,All,2015-16,33,5.2,76,"1,475",> 100%
,,,,,,,,
State,Georgia,All,2015-16,34,4,60,"1,504",> 100%
,,,,,,,,
State,Georgia,All,2015-16,35,4.5,67,"1,487",> 100%
,,,,,,,,
State,Georgia,All,2015-16,36,5.5,83,"1,500",> 100%
,,,,,,,,
State,Georgia,All,2015-16,37,4.4,67,"1,511",> 100%
,,,,,,,,
State,Georgia,All,2015-16,38,5.6,85,"1,524",> 100%
,,,,,,,,
State,Georgia,All,2015-16,39,5.1,75,"1,461",> 100%
,,,,,,,,
State,Hawaii,All,2015-16,40,11.9,27,227,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,41,10.6,22,207,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,42,10.1,18,178,93.80%
,,,,,,,,
State,Hawaii,All,2015-16,43,12.9,22,170,89.60%
,,,,,,,,
State,Hawaii,All,2015-16,44,9.4,20,212,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,45,11.8,22,187,98.50%
,,,,,,,,
State,Hawaii,All,2015-16,46,8.1,13,161,84.80%
,,,,,,,,
State,Hawaii,All,2015-16,47,8.9,18,202,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,48,11.5,24,208,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,49,11.2,23,205,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,50,14.1,28,199,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,51,6.1,12,196,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,52,11.2,24,214,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,1,12.3,28,228,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,2,8.5,17,199,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,3,6.9,15,216,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,4,10.6,22,207,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,5,7.8,16,206,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,6,11.6,27,233,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,7,10.9,24,221,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,8,8,17,213,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,9,11.4,26,229,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,10,12.9,26,202,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,11,11.8,25,212,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,12,14.2,32,226,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,13,9.2,19,207,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,14,11.2,23,205,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,15,8.7,18,208,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,16,11.2,20,179,94.30%
,,,,,,,,
State,Hawaii,All,2015-16,17,10.1,21,208,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,18,9.8,19,194,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,19,8.7,18,206,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,20,10.6,23,218,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,21,10.6,19,180,94.80%
,,,,,,,,
State,Hawaii,All,2015-16,22,8.7,17,195,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,23,9.4,18,192,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,24,8.1,15,186,98%
,,,,,,,,
State,Hawaii,All,2015-16,25,8.4,19,225,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,26,5.9,12,202,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,27,4.1,8,196,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,28,10.2,22,216,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,29,11.2,23,205,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,30,7.2,15,208,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,31,9.1,19,208,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,32,10.9,22,201,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,33,8.1,17,210,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,34,13.4,26,194,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,35,11,23,210,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,36,7.3,15,206,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,37,5.8,13,225,> 100%
,,,,,,,,
State,Hawaii,All,2015-16,38,11.5,21,183,96.40%
,,,,,,,,
State,Hawaii,All,2015-16,39,13.9,28,202,> 100%
,,,,,,,,
State,Idaho,All,2015-16,40,5.3,13,243,> 100%
,,,,,,,,
State,Idaho,All,2015-16,41,4,10,247,> 100%
,,,,,,,,
State,Idaho,All,2015-16,42,7.2,18,250,> 100%
,,,,,,,,
State,Idaho,All,2015-16,43,6.2,16,258,> 100%
,,,,,,,,
State,Idaho,All,2015-16,44,3.4,8,234,> 100%
,,,,,,,,
State,Idaho,All,2015-16,45,6.2,16,259,> 100%
,,,,,,,,
State,Idaho,All,2015-16,46,6.9,17,248,> 100%
,,,,,,,,
State,Idaho,All,2015-16,47,6.8,18,263,> 100%
,,,,,,,,
State,Idaho,All,2015-16,48,5.3,14,262,> 100%
,,,,,,,,
State,Idaho,All,2015-16,49,6.6,18,272,> 100%
,,,,,,,,
State,Idaho,All,2015-16,50,6.8,16,235,> 100%
,,,,,,,,
State,Idaho,All,2015-16,51,6,15,251,> 100%
,,,,,,,,
State,Idaho,All,2015-16,52,5.7,14,244,> 100%
,,,,,,,,
State,Idaho,All,2015-16,1,8.5,23,271,> 100%
,,,,,,,,
State,Idaho,All,2015-16,2,8.9,22,247,> 100%
,,,,,,,,
State,Idaho,All,2015-16,3,5.4,15,276,> 100%
,,,,,,,,
State,Idaho,All,2015-16,4,5.6,14,251,> 100%
,,,,,,,,
State,Idaho,All,2015-16,5,6.4,18,283,> 100%
,,,,,,,,
State,Idaho,All,2015-16,6,4.6,12,260,> 100%
,,,,,,,,
State,Idaho,All,2015-16,7,6.9,16,233,> 100%
,,,,,,,,
State,Idaho,All,2015-16,8,9.8,26,266,> 100%
,,,,,,,,
State,Idaho,All,2015-16,9,5.8,15,259,> 100%
,,,,,,,,
State,Idaho,All,2015-16,10,5.7,15,261,> 100%
,,,,,,,,
State,Idaho,All,2015-16,11,9.1,26,286,> 100%
,,,,,,,,
State,Idaho,All,2015-16,12,8.7,23,263,> 100%
,,,,,,,,
State,Idaho,All,2015-16,13,9.2,24,262,> 100%
,,,,,,,,
State,Idaho,All,2015-16,14,6.6,18,273,> 100%
,,,,,,,,
State,Idaho,All,2015-16,15,9.3,23,248,> 100%
,,,,,,,,
State,Idaho,All,2015-16,16,5.4,15,276,> 100%
,,,,,,,,
State,Idaho,All,2015-16,17,6.5,16,247,> 100%
,,,,,,,,
State,Idaho,All,2015-16,18,5,14,281,> 100%
,,,,,,,,
State,Idaho,All,2015-16,19,1.8,4,227,> 100%
,,,,,,,,
State,Idaho,All,2015-16,20,3.3,9,276,> 100%
,,,,,,,,
State,Idaho,All,2015-16,21,6.3,17,272,> 100%
,,,,,,,,
State,Idaho,All,2015-16,22,5,13,259,> 100%
,,,,,,,,
State,Idaho,All,2015-16,23,6.7,18,268,> 100%
,,,,,,,,
State,Idaho,All,2015-16,24,4.9,13,265,> 100%
,,,,,,,,
State,Idaho,All,2015-16,25,6.2,15,241,> 100%
,,,,,,,,
State,Idaho,All,2015-16,26,2.6,7,265,> 100%
,,,,,,,,
State,Idaho,All,2015-16,27,7.4,18,242,> 100%
,,,,,,,,
State,Idaho,All,2015-16,28,3,7,231,> 100%
,,,,,,,,
State,Idaho,All,2015-16,29,5.7,14,244,> 100%
,,,,,,,,
State,Idaho,All,2015-16,30,2.6,6,235,> 100%
,,,,,,,,
State,Idaho,All,2015-16,31,3.2,8,252,> 100%
,,,,,,,,
State,Idaho,All,2015-16,32,6.3,16,252,> 100%
,,,,,,,,
State,Idaho,All,2015-16,33,4.3,11,254,> 100%
,,,,,,,,
State,Idaho,All,2015-16,34,2.7,6,219,98.50%
,,,,,,,,
State,Idaho,All,2015-16,35,3.9,9,233,> 100%
,,,,,,,,
State,Idaho,All,2015-16,36,4.9,11,226,> 100%
,,,,,,,,
State,Idaho,All,2015-16,37,7.2,17,235,> 100%
,,,,,,,,
State,Idaho,All,2015-16,38,5,12,241,> 100%
,,,,,,,,
State,Idaho,All,2015-16,39,4.2,10,238,> 100%
,,,,,,,,
State,Illinois,All,2015-16,40,6.1,123,"2,021",> 100%
,,,,,,,,
State,Illinois,All,2015-16,41,5.9,117,"1,970",> 100%
,,,,,,,,
State,Illinois,All,2015-16,42,6.8,140,"2,064",> 100%
,,,,,,,,
State,Illinois,All,2015-16,43,6,126,"2,083",> 100%
,,,,,,,,
State,Illinois,All,2015-16,44,6.5,127,"1,948",> 100%
,,,,,,,,
State,Illinois,All,2015-16,45,7.4,150,"2,030",> 100%
,,,,,,,,
State,Illinois,All,2015-16,46,6,123,"2,055",> 100%
,,,,,,,,
State,Illinois,All,2015-16,47,7.1,146,"2,067",> 100%
,,,,,,,,
State,Illinois,All,2015-16,48,7.2,147,"2,048",> 100%
,,,,,,,,
State,Illinois,All,2015-16,49,6.1,126,"2,067",> 100%
,,,,,,,,
State,Illinois,All,2015-16,50,5.9,122,"2,055",> 100%
,,,,,,,,
State,Illinois,All,2015-16,51,6.9,142,"2,044",> 100%
,,,,,,,,
State,Illinois,All,2015-16,52,8.5,180,"2,117",> 100%
,,,,,,,,
State,Illinois,All,2015-16,1,7.6,167,"2,184",> 100%
,,,,,,,,
State,Illinois,All,2015-16,2,8,175,"2,185",> 100%
,,,,,,,,
State,Illinois,All,2015-16,3,7,153,"2,173",> 100%
,,,,,,,,
State,Illinois,All,2015-16,4,6.7,140,"2,102",> 100%
,,,,,,,,
State,Illinois,All,2015-16,5,7.8,169,"2,169",> 100%
,,,,,,,,
State,Illinois,All,2015-16,6,7.1,154,"2,154",> 100%
,,,,,,,,
State,Illinois,All,2015-16,7,7,159,"2,265",> 100%
,,,,,,,,
State,Illinois,All,2015-16,8,8.2,179,"2,172",> 100%
,,,,,,,,
State,Illinois,All,2015-16,9,8,173,"2,173",> 100%
,,,,,,,,
State,Illinois,All,2015-16,10,7.1,156,"2,199",> 100%
,,,,,,,,
State,Illinois,All,2015-16,11,8.8,177,"2,017",> 100%
,,,,,,,,
State,Illinois,All,2015-16,12,8.3,177,"2,139",> 100%
,,,,,,,,
State,Illinois,All,2015-16,13,7.1,148,"2,073",> 100%
,,,,,,,,
State,Illinois,All,2015-16,14,7.4,153,"2,062",> 100%
,,,,,,,,
State,Illinois,All,2015-16,15,7.5,155,"2,069",> 100%
,,,,,,,,
State,Illinois,All,2015-16,16,7.7,162,"2,095",> 100%
,,,,,,,,
State,Illinois,All,2015-16,17,6.2,118,"1,891",98%
,,,,,,,,
State,Illinois,All,2015-16,18,7.2,145,"2,009",> 100%
,,,,,,,,
State,Illinois,All,2015-16,19,6.1,120,"1,979",> 100%
,,,,,,,,
State,Illinois,All,2015-16,20,7.7,155,"2,001",> 100%
,,,,,,,,
State,Illinois,All,2015-16,21,5.8,115,"1,970",> 100%
,,,,,,,,
State,Illinois,All,2015-16,22,5.9,115,"1,938",> 100%
,,,,,,,,
State,Illinois,All,2015-16,23,7.3,141,"1,944",> 100%
,,,,,,,,
State,Illinois,All,2015-16,24,5.6,106,"1,883",97.50%
,,,,,,,,
State,Illinois,All,2015-16,25,6,121,"2,015",> 100%
,,,,,,,,
State,Illinois,All,2015-16,26,6.9,133,"1,915",99.20%
,,,,,,,,
State,Illinois,All,2015-16,27,5.9,118,"1,991",> 100%
,,,,,,,,
State,Illinois,All,2015-16,28,5.4,103,"1,897",98.30%
,,,,,,,,
State,Illinois,All,2015-16,29,5.5,107,"1,954",> 100%
,,,,,,,,
State,Illinois,All,2015-16,30,5.5,108,"1,951",> 100%
,,,,,,,,
State,Illinois,All,2015-16,31,5.2,101,"1,938",> 100%
,,,,,,,,
State,Illinois,All,2015-16,32,5.2,99,"1,887",97.80%
,,,,,,,,
State,Illinois,All,2015-16,33,6.2,120,"1,949",> 100%
,,,,,,,,
State,Illinois,All,2015-16,34,6.1,121,"1,982",> 100%
,,,,,,,,
State,Illinois,All,2015-16,35,5.5,105,"1,919",99.40%
,,,,,,,,
State,Illinois,All,2015-16,36,6.5,129,"1,993",> 100%
,,,,,,,,
State,Illinois,All,2015-16,37,6.6,126,"1,910",98.90%
,,,,,,,,
State,Illinois,All,2015-16,38,6.4,131,"2,032",> 100%
,,,,,,,,
State,Illinois,All,2015-16,39,5.7,113,"1,994",> 100%
,,,,,,,,
State,Indiana,All,2015-16,40,7.1,80,"1,133",> 100%
,,,,,,,,
State,Indiana,All,2015-16,41,5.6,63,"1,133",> 100%
,,,,,,,,
State,Indiana,All,2015-16,42,6.3,73,"1,162",> 100%
,,,,,,,,
State,Indiana,All,2015-16,43,7.6,90,"1,191",> 100%
,,,,,,,,
State,Indiana,All,2015-16,44,7,80,"1,146",> 100%
,,,,,,,,
State,Indiana,All,2015-16,45,7.6,87,"1,146",> 100%
,,,,,,,,
State,Indiana,All,2015-16,46,6.7,77,"1,147",> 100%
,,,,,,,,
State,Indiana,All,2015-16,47,5.9,68,"1,152",> 100%
,,,,,,,,
State,Indiana,All,2015-16,48,8.4,105,"1,243",> 100%
,,,,,,,,
State,Indiana,All,2015-16,49,7.2,90,"1,254",> 100%
,,,,,,,,
State,Indiana,All,2015-16,50,7.1,83,"1,171",> 100%
,,,,,,,,
State,Indiana,All,2015-16,51,6.6,83,"1,254",> 100%
,,,,,,,,
State,Indiana,All,2015-16,52,7.7,95,"1,236",> 100%
,,,,,,,,
State,Indiana,All,2015-16,1,7.7,97,"1,266",> 100%
,,,,,,,,
State,Indiana,All,2015-16,2,7.7,100,"1,302",> 100%
,,,,,,,,
State,Indiana,All,2015-16,3,8.3,106,"1,270",> 100%
,,,,,,,,
State,Indiana,All,2015-16,4,7.3,97,"1,325",> 100%
,,,,,,,,
State,Indiana,All,2015-16,5,8.2,109,"1,327",> 100%
,,,,,,,,
State,Indiana,All,2015-16,6,8.1,98,"1,204",> 100%
,,,,,,,,
State,Indiana,All,2015-16,7,8.1,106,"1,304",> 100%
,,,,,,,,
State,Indiana,All,2015-16,8,7.6,94,"1,242",> 100%
,,,,,,,,
State,Indiana,All,2015-16,9,8.8,120,"1,360",> 100%
,,,,,,,,
State,Indiana,All,2015-16,10,9.4,120,"1,283",> 100%
,,,,,,,,
State,Indiana,All,2015-16,11,9.7,124,"1,275",> 100%
,,,,,,,,
State,Indiana,All,2015-16,12,8.2,106,"1,290",> 100%
,,,,,,,,
State,Indiana,All,2015-16,13,8.9,111,"1,248",> 100%
,,,,,,,,
State,Indiana,All,2015-16,14,7.1,86,"1,211",> 100%
,,,,,,,,
State,Indiana,All,2015-16,15,8.1,98,"1,210",> 100%
,,,,,,,,
State,Indiana,All,2015-16,16,7.1,90,"1,270",> 100%
,,,,,,,,
State,Indiana,All,2015-16,17,5.5,65,"1,186",> 100%
,,,,,,,,
State,Indiana,All,2015-16,18,6.4,73,"1,136",> 100%
,,,,,,,,
State,Indiana,All,2015-16,19,7.5,83,"1,114",> 100%
,,,,,,,,
State,Indiana,All,2015-16,20,6.7,74,"1,110",> 100%
,,,,,,,,
State,Indiana,All,2015-16,21,5.9,71,"1,197",> 100%
,,,,,,,,
State,Indiana,All,2015-16,22,5.6,64,"1,140",> 100%
,,,,,,,,
State,Indiana,All,2015-16,23,7.7,88,"1,142",> 100%
,,,,,,,,
State,Indiana,All,2015-16,24,5.2,57,"1,090",99.40%
,,,,,,,,
State,Indiana,All,2015-16,25,6.1,69,"1,134",> 100%
,,,,,,,,
State,Indiana,All,2015-16,26,4.9,54,"1,100",> 100%
,,,,,,,,
State,Indiana,All,2015-16,27,6.3,72,"1,136",> 100%
,,,,,,,,
State,Indiana,All,2015-16,28,5,59,"1,177",> 100%
,,,,,,,,
State,Indiana,All,2015-16,29,4.8,57,"1,181",> 100%
,,,,,,,,
State,Indiana,All,2015-16,30,5.6,62,"1,105",> 100%
,,,,,,,,
State,Indiana,All,2015-16,31,5.7,66,"1,157",> 100%
,,,,,,,,
State,Indiana,All,2015-16,32,5.8,66,"1,146",> 100%
,,,,,,,,
State,Indiana,All,2015-16,33,4.9,56,"1,149",> 100%
,,,,,,,,
State,Indiana,All,2015-16,34,6,69,"1,153",> 100%
,,,,,,,,
State,Indiana,All,2015-16,35,6.6,73,"1,105",> 100%
,,,,,,,,
State,Indiana,All,2015-16,36,6.6,77,"1,168",> 100%
,,,,,,,,
State,Indiana,All,2015-16,37,7.1,85,"1,205",> 100%
,,,,,,,,
State,Indiana,All,2015-16,38,5.4,60,"1,112",> 100%
,,,,,,,,
State,Indiana,All,2015-16,39,6.5,73,"1,129",> 100%
,,,,,,,,
State,Iowa,All,2015-16,40,7.8,46,588,> 100%
,,,,,,,,
State,Iowa,All,2015-16,41,6.2,34,551,> 100%
,,,,,,,,
State,Iowa,All,2015-16,42,6.2,34,546,> 100%
,,,,,,,,
State,Iowa,All,2015-16,43,7.3,36,496,92.90%
,,,,,,,,
State,Iowa,All,2015-16,44,7.8,41,523,98%
,,,,,,,,
State,Iowa,All,2015-16,45,5.5,32,577,> 100%
,,,,,,,,
State,Iowa,All,2015-16,46,8.7,48,552,> 100%
,,,,,,,,
State,Iowa,All,2015-16,47,7.4,44,597,> 100%
,,,,,,,,
State,Iowa,All,2015-16,48,8.1,43,531,99.50%
,,,,,,,,
State,Iowa,All,2015-16,49,4.8,27,560,> 100%
,,,,,,,,
State,Iowa,All,2015-16,50,5.1,30,583,> 100%
,,,,,,,,
State,Iowa,All,2015-16,51,6.3,36,575,> 100%
,,,,,,,,
State,Iowa,All,2015-16,52,8.2,48,586,> 100%
,,,,,,,,
State,Iowa,All,2015-16,1,7.5,47,628,> 100%
,,,,,,,,
State,Iowa,All,2015-16,2,9,57,631,> 100%
,,,,,,,,
