AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,New York,All,2016-17,52,7.4,151,"2,036",> 100%
State,New York,All,2016-17,1,7.4,161,"2,177",> 100%
State,New York,All,2016-17,2,9.1,194,"2,138",> 100%
State,New York,All,2016-17,3,8.9,185,"2,070",> 100%
State,New York,All,2016-17,4,8.5,187,"2,190",> 100%
State,New York,All,2016-17,5,9.9,205,"2,065",> 100%
State,New York,All,2016-17,6,8,173,"2,151",> 100%
State,New York,All,2016-17,7,9.9,207,"2,081",> 100%
State,New York,All,2016-17,8,9.6,203,"2,115",> 100%
State,New York,All,2016-17,9,8.8,174,"1,975",> 100%
State,New York,All,2016-17,10,8.2,165,"2,011",> 100%
State,New York,All,2016-17,11,7.8,156,"1,990",> 100%
State,New York,All,2016-17,12,9.2,185,"2,013",> 100%
State,New York,All,2016-17,13,7.5,146,"1,947",> 100%
State,New York,All,2016-17,14,7.9,147,"1,857",> 100%
State,New York,All,2016-17,15,8.8,178,"2,027",> 100%
State,New York,All,2016-17,16,7.1,135,"1,889",> 100%
State,New York,All,2016-17,17,7.7,153,"1,976",> 100%
State,New York,All,2016-17,18,7.6,141,"1,867",> 100%
State,New York,All,2016-17,19,7.2,131,"1,812",99.40%
State,New York,All,2016-17,20,7.6,148,"1,939",> 100%
State,New York,All,2016-17,21,7.2,133,"1,842",> 100%
State,New York,All,2016-17,22,6.9,124,"1,788",98.10%
State,New York,All,2016-17,23,7.1,133,"1,877",> 100%
State,New York,All,2016-17,24,6.6,124,"1,889",> 100%
State,New York,All,2016-17,25,5.7,104,"1,824",> 100%
State,New York,All,2016-17,26,7.3,130,"1,788",98.10%
State,New York,All,2016-17,27,6.8,124,"1,814",99.50%
State,New York,All,2016-17,28,8,141,"1,765",96.80%
State,New York,All,2016-17,29,6.8,121,"1,778",97.50%
State,New York,All,2016-17,30,7.7,135,"1,762",96.70%
State,New York,All,2016-17,31,6.9,126,"1,818",99.70%
State,New York,All,2016-17,32,6.9,119,"1,715",94.10%
State,New York,All,2016-17,33,6.7,117,"1,752",96.10%
State,New York,All,2016-17,34,7.5,135,"1,792",98.30%
State,New York,All,2016-17,35,6.8,124,"1,815",99.60%
State,New York,All,2016-17,36,6.4,117,"1,836",> 100%
State,New York,All,2016-17,37,6.9,124,"1,802",98.90%
State,New York,All,2016-17,38,7.3,133,"1,827",> 100%
State,New York,All,2016-17,39,5.7,101,"1,786",98%
State,North Carolina,All,2016-17,40,5.9,98,"1,656",> 100%
State,North Carolina,All,2016-17,41,6,104,"1,734",> 100%
State,North Carolina,All,2016-17,42,6.4,109,"1,697",> 100%
State,North Carolina,All,2016-17,43,6.8,118,"1,740",> 100%
State,North Carolina,All,2016-17,44,7,123,"1,757",> 100%
State,North Carolina,All,2016-17,45,6.1,108,"1,767",> 100%
State,North Carolina,All,2016-17,46,7.2,130,"1,818",> 100%
